k,c,success_count,fail_count,avg_min_length,avg_max_force
15199.6124237,1313.79125933,0,1000,0.37996392013,10508.5700123
11347.214071,872.41163888,0,1000,0.336572790185,6892.43147756
17637.6971525,374.558339809,901,99,0.278493901428,4559.30539548
13481.7811387,933.068572783,1,999,0.347868870315,7475.59363523
27186.5120471,897.220924571,689,311,0.365771113334,7731.63331841
23020.3274314,879.410225226,475,525,0.360015531161,7374.75668835
29718.2195496,1227.44095245,319,681,0.390290638878,10246.7120432
25171.2536501,944.476364462,487,513,0.367503420528,7962.73668923
28610.2431279,1447.70904699,62,938,0.399158308513,11915.2039959
15159.8077291,297.514593214,759,241,0.249212381714,4243.5215472
7173.12547551,553.586083467,0,1000,0.262190174868,4307.1847684
23397.6152917,986.537086921,306,694,0.370076346964,8136.00361399
8069.42229524,1287.37933996,0,1000,0.365231083444,10053.6123236
21073.1391782,1327.02170607,4,996,0.388664039631,10703.0450922
27765.5999414,1085.52458556,422,578,0.380826284521,9100.44188641
13396.6464406,974.665777465,1,999,0.351730943971,7826.85447145
14076.4802088,1255.15026989,0,1000,0.374392045784,10055.2244517
25766.36266,147.919359716,1,999,0.255649331926,6409.22998162
24345.86316,583.269000071,1000,0,0.330119389271,5581.00091042
26526.7005635,607.861050771,1000,0,0.337242325705,5830.97258731
29363.6816388,407.314725968,553,447,0.316775436348,6050.32031511
7855.94808019,1191.66228708,0,1000,0.358177141532,9279.71269383
29634.1827936,892.087272605,866,134,0.36899871388,7663.9629501
9552.67857644,759.491632891,0,1000,0.313952237171,6025.28535892
17811.4414403,778.689719456,266,734,0.341083397225,6422.74327214
22471.14622,1138.36171897,76,924,0.378377167577,9370.33835872
10450.5777095,663.570066375,7,993,0.30340365074,5272.00415086
15542.598261,1003.07583306,3,997,0.35728073153,8175.62000989
27514.307665,285.186698562,201,799,0.291453842848,6098.49005662
22079.5964326,1067.7105982,88,912,0.372593689839,8854.31392243
18241.5421302,1251.61741838,1,999,0.380215239856,10142.3934424
17452.2688367,1241.07619672,0,1000,0.379074123447,9960.89911958
15131.2021059,194.045554517,259,741,0.217603893168,4478.67279645
23005.0645712,796.450844759,656,344,0.352347783421,6734.63175047
8500.46356331,249.210228652,333,667,0.177977316412,3107.91209296
11662.4598514,469.15732282,486,514,0.273627408188,3869.05972143
11268.2664115,1125.05841237,0,1000,0.359938715593,8915.87747899
17356.8463411,986.337285871,23,977,0.360296827153,8053.72037583
25952.6740999,902.612122904,625,375,0.365486966879,7692.23113791
24272.784501,666.134104828,981,19,0.34166314044,5819.03001335
13846.7843892,690.850487288,113,887,0.319612094925,5652.16858341
9609.27300585,1442.07804744,0,1000,0.380241808266,11184.857834
24274.648201,226.471745064,109,891,0.268514250582,5866.69901255
25926.9747743,195.549592642,33,967,0.265205878399,6277.67539358
27887.8418179,712.070754544,997,3,0.350722446562,6346.76041631
20260.1166122,1110.14601118,28,972,0.373305336842,9126.98746955
14916.2343335,1429.02951795,0,1000,0.385423787976,11479.4370994
8375.03192677,1435.7217091,0,1000,0.37565364467,11250.4380362
11747.7807008,777.256924199,4,996,0.324502360627,6246.97094593
9050.34694275,855.779892309,0,1000,0.32511911327,6769.94395873
26160.1962338,1278.14153028,86,914,0.389508699664,10560.8028316
8866.8035215,1437.33084022,0,1000,0.37745128059,11198.5147139
16855.932708,972.665565942,16,984,0.35796563,7904.32537834
13788.5039339,582.137226721,397,603,0.304645664024,4733.06045536
22623.1387799,677.910965918,904,96,0.339016239505,5812.06669918
16492.0379154,937.600479546,18,982,0.352855174609,7714.47979834
6944.13355679,206.306766706,108,892,0.138060455505,2784.30492901
29192.4847633,103.275143476,0,1000,0.254836550517,7214.44300796
7577.34365057,107.355341544,12,988,0.0890734491345,3196.28540762
25185.7562764,540.435179999,997,3,0.326275004157,5596.18473733
24750.3388867,1446.93830416,13,987,0.397582641507,11682.9620541
18032.5167466,1066.7843289,15,985,0.367521499219,8673.7346131
28954.269753,221.387294601,37,963,0.281323595706,6562.4127142
20973.734662,1161.74937804,31,969,0.378550341261,9450.89060095
23102.58313,1162.65018236,62,938,0.38069552324,9518.53293481
29514.4200037,992.124207963,676,324,0.375399602364,8463.32740921
21166.6230036,1364.70933821,9,991,0.389709670415,11052.6929432
6289.89504294,1070.44529428,0,1000,0.338190816625,8433.16314571
6104.135992,1037.88445842,0,1000,0.335524321731,8036.91893561
29983.837554,923.569255226,828,172,0.37121499539,7955.85254926
16830.2529071,878.129216296,56,944,0.348887666282,7223.93306112
8013.06442145,537.996801008,11,989,0.266813218017,4172.13084585
9814.97562896,1123.43313912,0,1000,0.356719427288,8845.12330242
15544.0664744,261.3948222,568,432,0.240612068221,4381.56267393
23626.6137198,1213.47857763,49,951,0.385146638405,9859.96414107
16378.592083,176.83565817,163,837,0.222222726484,4718.97158819
21113.6662985,831.408406432,421,579,0.352220605077,6963.33022133
14117.4313309,1010.23428865,1,999,0.356202586022,8114.93006378
17026.5471523,884.948074008,68,932,0.35086643333,7230.77042669
18256.6283148,1338.99769255,0,1000,0.386132860055,10709.3905666
15112.1363621,717.445027147,158,842,0.326507696108,5882.39128103
25099.4245202,901.398861895,601,399,0.365195240572,7586.33466265
21541.3794445,853.762079439,419,581,0.356027704337,7108.33073942
18004.2025856,1132.99807116,3,997,0.372961153857,9161.10702187
26916.6344708,697.543877093,994,6,0.347387447092,6238.79994457
16548.5711141,684.508517786,381,619,0.326548082761,5642.28713372
5005.93807793,1486.47783907,0,1000,0.371734326444,11404.50827
14599.0971751,359.662072087,819,181,0.262949241008,4095.48353861
6750.7426138,1405.62587527,0,1000,0.36992531461,10928.2771732
6317.09592155,113.279607984,0,1000,0.0628923274203,2855.55291011
5939.91941191,223.960776132,76,924,0.129054008503,2530.00092938
19518.9301089,771.693854796,406,594,0.342351091847,6502.18322132
14957.1846017,480.361753102,730,270,0.28882606517,4312.83328452
13409.2616943,228.379074502,550,450,0.219717727676,4039.61891106
23306.7951394,831.526866925,565,435,0.355697632645,7038.42581724
16682.7691679,104.684911001,3,997,0.195659995991,5143.87108258
26320.5455877,515.804031653,985,15,0.325518571628,5671.07712732
19727.7133786,1101.77464453,25,975,0.372413849484,9022.19897645
27758.477484,488.171908692,915,85,0.325130707583,5810.88925084
7736.68997937,163.140948532,94,906,0.126726921056,3061.58966533
8110.93891319,648.282197616,0,1000,0.290668985845,5020.48925434
24949.7329359,1438.98197522,13,987,0.396865114598,11710.4095605
19713.8558042,462.57571287,982,18,0.302999461093,4833.22285507
27104.9744571,1475.26271403,16,984,0.39983133257,12046.1070557
27593.0992366,941.117827949,658,342,0.370650665248,8020.24071697
23583.8204236,1484.85887252,6,994,0.398088070748,11963.0146582
15039.5057771,190.980972161,262,738,0.216053465981,4471.47994664
10764.2299079,1272.95603205,0,1000,0.370448606143,10002.9505851
8008.46908656,1262.89952557,0,1000,0.362156665042,9914.1107356
14602.2653869,165.7235015,170,830,0.204744274109,4467.72078359
28931.756576,151.424713132,6,994,0.266744798903,6864.15770417
25019.2421928,1256.68797821,58,942,0.386923767336,10390.1046018
10408.100545,981.68908895,0,1000,0.344658878598,7759.92046155
19931.8517414,825.564506566,325,675,0.349328219556,6899.64406219
11505.8342773,835.04410493,0,1000,0.330439752807,6699.47907857
17279.6584954,821.347086913,129,871,0.344631297709,6738.71390236
27435.9035617,1494.87008997,20,980,0.401408888906,12112.73452
20573.4346028,748.733046079,569,431,0.342001614201,6350.81614228
5871.62903823,1147.02024933,0,1000,0.345282444307,8935.92302654
26503.1704201,1352.89001284,60,940,0.394736716248,11043.8788607
14779.2442415,740.40493102,86,914,0.329055466466,6042.23465922
16916.9207065,482.14313201,885,115,0.297626729966,4523.46612266
26304.8381845,162.12731992,8,992,0.259822204874,6452.52656724
13226.2840984,149.591310557,144,856,0.186246144798,4283.8628803
23380.3164083,1404.22528594,7,993,0.394736280752,11320.4511271
11316.2274391,493.947340902,382,618,0.27701922836,3972.48402566
22392.8573393,107.114994787,1,999,0.228287600952,6149.87390512
18315.0630718,168.297014295,71,929,0.225882119154,5175.68687205
7736.72146269,1446.97076066,0,1000,0.374839801506,11349.2500302
29786.8832904,1352.27191158,181,819,0.396850697365,11152.5942981
27072.6567117,186.123837389,26,974,0.268508190033,6436.9230557
27662.8429407,822.510632051,882,118,0.359829093066,7148.38852777
21552.8001691,899.84651598,303,697,0.35900149151,7545.64625238
26612.3220311,861.290467798,757,243,0.363464302226,7353.48869137
18031.507795,1127.47387746,11,989,0.371932221337,9149.60613436
11132.1383089,1315.42512395,0,1000,0.37274086353,10441.2876393
9010.00259367,320.276923289,426,574,0.214144088735,3158.60366189
10967.2507273,567.612425655,92,908,0.288917702905,4530.03618036
7645.85225191,1402.12649037,0,1000,0.372870971952,10925.4851419
9730.53862662,1078.58703408,0,1000,0.350863866368,8577.80775567
29032.8821172,1334.29197805,168,832,0.394600329343,11027.3117791
26976.7870267,751.65802008,973,27,0.355190221685,6479.5583507
25498.673054,107.203240915,0,1000,0.241027417798,6666.6811985
27717.532741,420.075225008,692,308,0.316450983704,5804.50084359
18904.5432316,101.568153134,1,999,0.207726992807,5587.06083006
11467.2083332,1159.29012419,0,1000,0.363237389156,9172.50913443
7102.45556831,370.386007756,175,825,0.213291369508,2923.81954774
18996.1077423,557.007005546,917,83,0.315695229609,4959.41358832
14417.3839389,262.18139927,624,376,0.233186857746,4205.36393363
25466.9854402,112.701371193,1,999,0.243228427566,6609.35126164
12083.5736703,279.828209358,642,358,0.224851149015,3741.15013935
15806.0194677,125.798802791,16,984,0.194182878119,4928.9602178
14803.7803274,1276.17010091,0,1000,0.377239567375,10171.7164397
23842.4708609,351.296247841,540,460,0.294722793601,5434.06572171
9343.83687061,1204.32977172,0,1000,0.36201003084,9454.67472315
28682.4471682,1179.19575245,315,685,0.386376368595,9886.14234083
24274.6073689,332.928624521,440,560,0.292028660868,5535.21917801
16839.3472721,1092.00080561,4,996,0.367231366368,8845.6555495
6867.36057292,181.088645264,57,943,0.120489074695,2822.150408
29753.7092182,1293.38051934,228,772,0.393675648643,10764.1161789
16148.9576053,1046.47315484,1,999,0.364399216362,8383.73188965
19859.8964508,1006.60310813,78,922,0.365849657716,8263.43449677
6640.65377335,637.057168144,0,1000,0.278208226638,4893.41439467
14295.8382233,1250.118123,0,1000,0.374882495021,9948.05293984
11312.7186776,1246.29990293,0,1000,0.369670121295,9808.07643985
8973.45703937,101.441274527,19,981,0.110263721681,3569.67894917
28607.5908178,755.95517349,988,12,0.356625385654,6610.27407819
26355.2443803,243.071063654,124,876,0.278334373118,6118.43866744
25648.0191834,837.833731023,753,247,0.359598717077,7155.63269376
25998.6792832,517.724204569,986,14,0.326243038158,5606.30219729
10751.3420684,1181.95188952,0,1000,0.363487701607,9348.59516901
26701.3578994,283.869177596,219,781,0.290267706645,5956.97145325
5782.55789792,1448.531323,0,1000,0.37041073672,11254.9118307
27738.1127825,1123.77809319,366,634,0.382731932185,9409.61429768
29113.011847,1300.30412371,182,818,0.393397505073,10775.1368721
16057.4689011,1164.13171295,1,999,0.371169562965,9414.12070743
13018.5684923,536.732791219,438,562,0.292991263656,4382.78730992
23645.9252682,1114.19174118,125,875,0.377068932153,9292.54819897
26703.0703092,380.502801365,525,475,0.305043308005,5819.06516669
19068.7570987,1100.89366015,15,985,0.371679879501,8946.23659843
18580.8201185,760.145443075,380,620,0.340243803913,6327.38712181
10092.5312109,322.944040772,512,488,0.225089407322,3343.97729885
8841.4508557,227.630287878,331,669,0.17612996083,3171.6234033
18258.8598053,735.171088362,420,580,0.337405447878,6076.6393837
24919.9458388,125.006645142,2,998,0.241828079731,6518.92209261
27795.9008365,511.83516597,963,37,0.328605082628,5803.69210385
9636.47183273,1454.51577108,0,1000,0.379940396367,11337.7547486
5030.79602892,746.936206872,0,1000,0.285776767617,5727.47891638
20182.6612484,937.65817186,153,847,0.360431758565,7783.10528121
18960.3168263,446.555939773,976,24,0.297361538085,4745.32948915
9020.63687502,415.756199248,280,720,0.242141590765,3381.16806069
13148.1366685,1012.12725432,1,999,0.354211343303,8092.79438464
15831.1687119,926.369506534,19,981,0.35143887775,7554.19934178
8739.51616031,1478.09197582,0,1000,0.379470040557,11558.0095825
22011.4157551,750.438041058,704,296,0.347474411793,6284.28177698
29367.4962693,653.763118095,1000,0,0.346314844562,6234.1743514
21424.5963696,1110.64267788,44,956,0.374965784548,9182.59939818
28816.2159679,1159.88297373,325,675,0.385050523876,9766.147242
23107.1326721,1370.94611663,11,989,0.39104525087,11243.3714881
8648.05185297,1148.82629967,0,1000,0.355523390655,8986.14188866
19272.612601,243.909359663,279,721,0.254364903048,5030.06784499
17058.9095488,125.714691123,13,987,0.201706241435,5182.83153185
13650.414091,394.489413562,732,268,0.265362815415,3982.5945864
28530.937644,1186.12663247,319,681,0.38695311425,9916.00104274
18356.0551361,201.382775711,170,830,0.238037303508,5020.94558551
7062.71352567,1335.54687913,0,1000,0.366325189527,10361.055258
13945.0338453,1254.31966876,0,1000,0.375447383759,9945.42248109
29436.659582,550.932583808,979,21,0.335220728953,6036.6308624
22329.848521,381.20272695,752,248,0.295814885467,5193.56645887
6029.58740434,1250.01702195,0,1000,0.35545531635,9766.30763039
28788.7492817,1038.53964425,561,439,0.378389703087,8745.36852099
27405.5327167,273.907955385,164,836,0.288664225573,6128.2303623
20415.1145889,932.68728518,164,836,0.360388419843,7759.14324613
12470.8970761,958.121848962,0,1000,0.347582421565,7657.93723582
28683.7614786,1409.28253615,86,914,0.399161392274,11451.2431292
24585.5682006,975.426524971,418,582,0.370337893748,8119.15096119
17109.9613538,957.161176408,30,970,0.35700689429,7798.70108154
18825.0363053,1025.14815957,32,968,0.364840867065,8443.9554595
24595.8138782,936.466200968,470,530,0.365991248638,7906.00734651
6018.85273263,773.265367242,0,1000,0.298619883569,5956.78529843
15965.180477,329.599274727,843,157,0.262627669135,4313.13422028
19831.9662261,1114.75718876,30,970,0.374008808571,9059.40369234
16981.9731927,1010.41186222,16,984,0.361871170844,8192.28403105
13225.4358696,962.038834584,1,999,0.349610724861,7722.58797965
23606.9766778,758.255630817,761,239,0.347418289117,6550.22645895
15841.3833472,1320.56589151,0,1000,0.3807611186,10614.0961918
9041.81356715,161.126325913,153,847,0.146157358183,3364.43020654
21331.5755473,129.205589317,1,999,0.228606591019,5883.32848691
18561.9658511,565.240466483,908,92,0.317400731937,4894.71701791
7038.16236259,790.587587507,0,1000,0.307696655267,6126.43050267
10514.0282766,664.56590441,16,984,0.304188660422,5267.6011963
10089.4570422,685.759710684,4,996,0.303493219039,5481.24560574
9354.83334855,1276.633366,0,1000,0.368039322201,10019.1659724
15397.6841651,1445.0927713,0,1000,0.388347543211,11435.5085319
20719.1204165,1284.74341213,4,996,0.385337506722,10395.6956793
24193.0971887,1129.49042318,129,871,0.378948596403,9420.04619058
18582.5130218,806.782843355,281,719,0.345538599867,6669.93874649
19701.4594205,819.594215046,325,675,0.349261705849,6808.2550414
14887.8791656,141.152224786,71,929,0.197371548246,4622.56270537
19943.0890502,948.664191012,123,877,0.360622235428,7855.46424506
21375.2334566,1210.13852932,22,978,0.381484900621,9872.61747445
12096.3631942,1488.98664266,0,1000,0.387065613658,11609.3096227
14596.1786935,602.81144876,406,594,0.309973255498,4929.03362476
25899.9515781,752.137928985,936,64,0.352213135537,6480.46784643
24400.0051888,430.10893041,862,138,0.310668892447,5389.2263133
20046.3847322,667.434248049,761,239,0.332660220737,5627.95390137
14321.2158258,985.556747031,1,999,0.353626093914,7999.8193266
15325.7792314,817.661286043,56,944,0.339859419831,6643.33440301
15929.1347238,196.785897435,240,760,0.222871933013,4623.63066427
15125.5200621,236.350747418,489,511,0.233530570132,4321.44215287
19485.3724546,930.085758777,134,866,0.358919153673,7650.108229
7381.53770678,1027.66979074,0,1000,0.338818488888,8054.89441905
12803.7013788,1012.97254493,0,1000,0.351929102556,8193.87345895
26449.6562389,658.664331016,998,2,0.342909221554,5990.57470894
19710.3156913,112.642563907,2,998,0.216792781731,5655.53773105
14916.4942462,938.199574613,6,994,0.350694464803,7591.99543964
10866.8510898,431.839002706,447,553,0.258081481617,3674.42841768
16050.6094356,1337.19353977,0,1000,0.382320261074,10741.5084084
16219.439449,563.245107708,708,292,0.308672456766,4755.10717192
8643.91417725,1037.14655709,0,1000,0.34482945665,8128.50638847
19697.109205,729.207368149,580,420,0.340550910186,6056.56033601
11313.1946646,1428.01669321,0,1000,0.381188685844,11303.151194
14483.9648994,602.951052234,434,566,0.31162910712,4872.07523838
13918.3012881,947.753416293,3,997,0.349316992495,7667.20731353
24544.7581848,846.916694271,648,352,0.358734863066,7209.0834202
16159.2161924,1087.53983113,2,998,0.367096556946,8757.59707228
18953.5062357,1309.90264444,0,1000,0.384675149606,10568.6088032
